Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2625,"Fruits, other",2019,2019,g/cap/d,0.2,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2625,"Fruits, other",2020,2020,kg/cap,21.14,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2625,"Fruits, other",2020,2020,g/cap/d,0.37,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2625,"Fruits, other",2020,2020,g/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2625,"Fruits, other",2021,2021,kg/cap,11.47,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2625,"Fruits, other",2021,2021,g/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2625,"Fruits, other",2021,2021,g/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2625,"Fruits, other",2022,2022,kg/cap,12.14,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2625,"Fruits, other",2022,2022,g/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2625,"Fruits, other",2022,2022,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2625,"Fruits, other",2023,2023,kg/cap,10.93,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2625,"Fruits, other",2023,2023,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2625,"Fruits, other",2023,2023,g/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2010,2010,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2011,2011,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2012,2012,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2013,2013,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2014,2014,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2017,2017,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2018,2018,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2019,2019,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2020,2020,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2021,2021,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2022,2022,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2630,Coffee and products,2023,2023,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2630,Coffee and products,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2630,Coffee and products,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2010,2010,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2010,2010,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2010,2010,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2011,2011,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2011,2011,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2011,2011,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2012,2012,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2012,2012,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2012,2012,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2013,2013,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2013,2013,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2013,2013,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2014,2014,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2014,2014,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2014,2014,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2015,2015,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2015,2015,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2015,2015,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2016,2016,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2016,2016,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2016,2016,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2017,2017,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2017,2017,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2017,2017,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2018,2018,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2018,2018,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2018,2018,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2019,2019,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2019,2019,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2019,2019,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2020,2020,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2020,2020,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2020,2020,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2021,2021,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2021,2021,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2021,2021,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2022,2022,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2022,2022,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2022,2022,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2633,Cocoa Beans and products,2023,2023,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2633,Cocoa Beans and products,2023,2023,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2633,Cocoa Beans and products,2023,2023,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2010,2010,kg/cap,0.46,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2011,2011,kg/cap,0.57,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2012,2012,kg/cap,0.56,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2013,2013,kg/cap,0.57,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2014,2014,kg/cap,0.68,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2014,2014,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2015,2015,kg/cap,0.74,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2015,2015,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2016,2016,kg/cap,0.82,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2017,2017,kg/cap,0.8,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2017,2017,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2018,2018,kg/cap,0.87,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2635,Tea (including mate),2018,2018,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,684,Fat supply quantity (g/capita/day),S2635,Tea (including mate),2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2635,Tea (including mate),2019,2019,kg/cap,0.86,E,Estimated value,
